CraneNO,OrderNO,RecTime,CurX,CurY,CurZ,
crane1-3,5,495.0,265399.0,3622.0,1000.0,
crane1-3,5,496.0,265399.0,3622.0,1000.0,
crane1-3,5,497.0,265399.0,3622.0,1000.0,
crane1-3,5,498.0,265399.0,3622.0,1000.0,
crane1-3,5,499.0,265399.0,3622.0,1000.0,
crane1-3,5,500.0,265399.0,3622.0,1000.0,
crane1-3,5,501.0,265399.0,3622.0,1000.0,
crane1-3,5,502.0,265399.0,3622.0,1000.0,
crane1-3,5,503.0,265399.0,3622.0,1000.0,
crane1-3,5,504.0,266899.0,3622.0,1000.0,
crane1-3,5,505.0,268399.0,3622.0,1000.0,
crane1-3,5,506.0,269899.0,3622.0,1000.0,
crane1-3,5,507.0,271399.0,3622.0,1000.0,
crane1-3,5,508.0,272899.0,3622.0,1000.0,
crane1-3,5,509.0,274399.0,3622.0,1000.0,
crane1-3,5,510.0,275899.0,3622.0,1000.0,
crane1-3,5,511.0,277399.0,3622.0,1000.0,
crane1-3,5,512.0,278899.0,3622.0,1000.0,
crane1-3,5,513.0,280399.0,3622.0,1000.0,
crane1-3,5,514.0,280399.0,3622.0,1000.0,
crane1-3,5,515.0,280399.0,3622.0,1000.0,
crane1-3,5,516.0,280399.0,3622.0,1000.0,
crane1-3,5,517.0,280399.0,3622.0,1000.0,
crane1-3,5,518.0,280399.0,3622.0,1000.0,
crane1-3,5,519.0,280399.0,3622.0,1000.0,
crane1-3,5,520.0,280399.0,3622.0,1000.0,
crane1-3,5,521.0,280399.0,3622.0,1000.0,
crane1-3,5,522.0,280399.0,3622.0,1000.0,
crane1-3,5,523.0,280399.0,3622.0,1000.0,
crane1-3,5,524.0,280399.0,3622.0,1000.0,
crane1-3,5,525.0,280399.0,3622.0,1000.0,
crane1-3,5,526.0,280399.0,3622.0,1000.0,
crane1-3,5,527.0,280399.0,3622.0,1000.0,
crane1-3,5,528.0,280399.0,3622.0,1000.0,
crane1-3,5,529.0,280399.0,3622.0,1000.0,
crane1-3,5,530.0,280399.0,3622.0,1000.0,
crane1-3,5,531.0,280399.0,3622.0,1000.0,
crane1-3,5,532.0,280399.0,3622.0,1000.0,
crane1-3,5,533.0,280399.0,3622.0,1000.0,
crane1-3,5,534.0,280399.0,3622.0,1000.0,
crane1-3,5,535.0,280399.0,3622.0,1000.0,
crane1-3,5,536.0,280399.0,3622.0,1000.0,
crane1-3,5,537.0,280399.0,3622.0,1000.0,
crane1-3,5,538.0,280399.0,3622.0,1000.0,
crane1-3,5,539.0,280399.0,3622.0,1000.0,
crane1-3,5,540.0,280399.0,3622.0,1000.0,
crane1-3,5,541.0,280399.0,3622.0,1000.0,
crane1-3,5,542.0,280399.0,3622.0,1000.0,
crane1-3,5,543.0,280399.0,3622.0,1000.0,
crane1-3,5,544.0,280399.0,3622.0,1000.0,
crane1-3,5,545.0,280399.0,3622.0,1000.0,
crane1-3,5,546.0,280399.0,3622.0,1000.0,
crane1-3,5,547.0,280399.0,3622.0,1000.0,
crane1-3,5,548.0,280399.0,3622.0,1000.0,
crane1-3,5,549.0,280399.0,3622.0,1000.0,
crane1-3,5,550.0,280399.0,3622.0,1000.0,
crane1-3,5,551.0,280399.0,3622.0,1000.0,
crane1-3,5,552.0,280399.0,3622.0,1000.0,
crane1-3,5,553.0,280399.0,3622.0,1000.0,
crane1-3,5,554.0,280399.0,3622.0,1000.0,
crane1-3,5,555.0,280399.0,3622.0,1000.0,
crane1-3,5,556.0,280399.0,3622.0,1000.0,
crane1-3,5,557.0,280399.0,3622.0,1000.0,
crane1-3,5,558.0,280399.0,3622.0,1000.0,
crane1-3,5,559.0,280399.0,3622.0,1000.0,
crane1-3,5,560.0,280399.0,3622.0,1000.0,
crane1-3,5,561.0,280399.0,3622.0,1000.0,
crane1-3,5,562.0,280399.0,3622.0,1000.0,
crane1-3,5,563.0,280399.0,3622.0,1000.0,
crane1-3,5,564.0,280399.0,3622.0,1000.0,
crane1-3,5,565.0,280399.0,3622.0,1000.0,
crane1-3,5,566.0,280399.0,3622.0,1000.0,
crane1-3,5,567.0,280399.0,3622.0,1000.0,
crane1-3,5,568.0,280399.0,3622.0,1000.0,
crane1-3,5,569.0,280399.0,3622.0,1000.0,
crane1-3,5,570.0,280399.0,3622.0,1000.0,
crane1-3,5,571.0,280399.0,3622.0,1000.0,
crane1-3,5,572.0,280399.0,3622.0,1000.0,
crane1-3,5,573.0,280399.0,3622.0,1000.0,
crane1-3,5,574.0,280399.0,3622.0,1000.0,
crane1-3,5,575.0,280399.0,3622.0,1000.0,
crane1-3,5,576.0,280399.0,3622.0,1000.0,
crane1-3,5,577.0,280399.0,3622.0,1000.0,
crane1-3,5,578.0,280399.0,3622.0,1000.0,
crane1-3,5,579.0,280399.0,3622.0,1000.0,
crane1-3,5,580.0,280399.0,3622.0,1000.0,
crane1-3,5,581.0,280399.0,3622.0,1000.0,
crane1-3,5,582.0,280399.0,3622.0,1000.0,
crane1-3,5,583.0,280399.0,3622.0,1000.0,
crane1-3,5,584.0,280399.0,3622.0,1000.0,
crane1-3,5,585.0,280399.0,3622.0,1000.0,
crane1-3,5,586.0,280399.0,3622.0,1000.0,
crane1-3,5,587.0,280399.0,3622.0,1000.0,
crane1-3,5,588.0,280399.0,3622.0,1000.0,
crane1-3,5,589.0,280399.0,3622.0,1000.0,
crane1-3,5,590.0,280399.0,3622.0,1000.0,
crane1-3,5,591.0,280399.0,3622.0,1000.0,
crane1-3,5,592.0,280399.0,3622.0,1000.0,
crane1-3,5,593.0,280399.0,3622.0,1000.0,
crane1-3,5,594.0,280399.0,3622.0,1000.0,
crane1-3,5,595.0,280399.0,3622.0,1000.0,
crane1-3,5,596.0,280399.0,3622.0,1000.0,
crane1-3,5,597.0,280399.0,3622.0,1000.0,
crane1-3,5,598.0,280399.0,3622.0,1000.0,
crane1-3,5,599.0,280399.0,3622.0,1000.0,
crane1-3,5,600.0,280399.0,3622.0,1000.0,
crane1-3,5,601.0,280399.0,3622.0,1000.0,
crane1-3,5,602.0,280399.0,3622.0,1000.0,
crane1-3,5,603.0,280399.0,3622.0,1000.0,
crane1-3,5,604.0,281899.0,3622.0,1000.0,
crane1-3,5,605.0,283399.0,3622.0,1000.0,
crane1-3,5,606.0,284899.0,3622.0,1000.0,
crane1-3,5,607.0,286399.0,3622.0,1000.0,
crane1-3,5,608.0,287899.0,3622.0,1000.0,
crane1-3,5,609.0,289399.0,3622.0,1000.0,
crane1-3,5,610.0,290899.0,3622.0,1000.0,
crane1-3,5,611.0,292399.0,3622.0,1000.0,
crane1-3,5,612.0,293899.0,3622.0,1000.0,
crane1-3,5,613.0,295399.0,3622.0,1000.0,
crane1-3,5,614.0,296899.0,3622.0,1000.0,
crane1-3,5,615.0,298399.0,3622.0,1000.0,
crane1-3,5,616.0,299899.0,3622.0,1000.0,
crane1-3,5,617.0,301399.0,3622.0,1000.0,
crane1-3,5,618.0,302399.0,3622.0,1000.0,
crane1-3,5,619.0,302399.0,3622.0,1000.0,
crane1-3,5,620.0,302399.0,3622.0,1000.0,
crane1-3,5,621.0,302399.0,3622.0,1000.0,
crane1-3,5,622.0,302399.0,3622.0,1000.0,
crane1-3,5,623.0,302399.0,3622.0,1000.0,
crane1-3,5,624.0,302399.0,3622.0,1000.0,
crane1-3,5,625.0,302399.0,3622.0,1000.0,
crane1-3,5,626.0,302399.0,3622.0,1000.0,
crane1-3,5,627.0,302399.0,3622.0,1000.0,
crane1-3,5,628.0,302399.0,3622.0,1000.0,
crane1-3,5,629.0,302399.0,3622.0,1000.0,
crane1-3,5,630.0,302399.0,3622.0,1000.0,
crane1-3,5,631.0,302399.0,3622.0,1000.0,
crane1-3,5,632.0,302399.0,3622.0,1000.0,
crane1-3,5,633.0,302399.0,3622.0,1000.0,
crane1-3,5,634.0,302399.0,3622.0,1000.0,
crane1-3,5,635.0,302399.0,3622.0,1000.0,
crane1-3,5,636.0,302399.0,3622.0,1000.0,
crane1-3,5,637.0,302399.0,3622.0,1000.0,
crane1-3,5,638.0,302399.0,3622.0,1000.0,
crane1-3,5,639.0,302399.0,3622.0,1000.0,
crane1-3,5,640.0,302399.0,3622.0,1000.0,
crane1-3,5,641.0,302399.0,3622.0,1000.0,
crane1-3,5,642.0,302399.0,3622.0,1000.0,
crane1-3,5,643.0,302399.0,3622.0,1000.0,
crane1-3,5,644.0,302399.0,3622.0,1000.0,
crane1-3,5,645.0,302399.0,3622.0,1000.0,
crane1-3,5,646.0,302399.0,3622.0,1000.0,
crane1-3,5,647.0,302399.0,3622.0,1000.0,
crane1-3,5,648.0,302399.0,3622.0,1000.0,
crane1-3,5,649.0,302399.0,3622.0,1000.0,
crane1-3,5,650.0,302399.0,3622.0,1000.0,
crane1-3,5,651.0,302399.0,3622.0,1000.0,
crane1-3,5,652.0,302399.0,3622.0,1000.0,
crane1-3,5,653.0,302399.0,3622.0,1000.0,
crane1-3,5,654.0,302399.0,3622.0,1000.0,
crane1-3,5,655.0,302399.0,3622.0,1000.0,
crane1-3,5,656.0,302399.0,3622.0,1000.0,
crane1-3,5,657.0,302399.0,3622.0,1000.0,
crane1-3,5,658.0,302399.0,3622.0,1000.0,
crane1-3,5,659.0,302399.0,3622.0,1000.0,
crane1-3,5,660.0,302399.0,3622.0,1000.0,
crane1-3,5,661.0,302399.0,3622.0,1000.0,
crane1-3,5,662.0,302399.0,3622.0,1000.0,
crane1-3,5,663.0,302399.0,3622.0,1000.0,
crane1-3,5,664.0,302399.0,3622.0,1000.0,
crane1-3,5,665.0,302399.0,3622.0,1000.0,
crane1-3,5,666.0,302399.0,3622.0,1000.0,
crane1-3,5,667.0,302399.0,3622.0,1000.0,
crane1-3,5,668.0,302399.0,3622.0,1000.0,
crane1-3,5,669.0,300899.0,3622.0,1000.0,
crane1-3,5,670.0,299399.0,3622.0,1000.0,
crane1-3,5,671.0,297899.0,3622.0,1000.0,
crane1-3,5,672.0,296399.0,3622.0,1000.0,
crane1-3,5,673.0,294899.0,3622.0,1000.0,
crane1-3,5,674.0,293399.0,3622.0,1000.0,
crane1-3,5,675.0,291899.0,3622.0,1000.0,
crane1-3,5,676.0,290399.0,3622.0,1000.0,
crane1-3,5,677.0,288899.0,3622.0,1000.0,
crane1-3,5,678.0,287399.0,3622.0,1000.0,
crane1-3,5,679.0,285899.0,3622.0,1000.0,
crane1-3,5,680.0,284399.0,3622.0,1000.0,
crane1-3,5,681.0,282899.0,3622.0,1000.0,
crane1-3,5,682.0,281399.0,3622.0,1000.0,
crane1-3,5,683.0,279899.0,3622.0,1000.0,
crane1-3,5,684.0,278399.0,3622.0,1000.0,
crane1-3,5,685.0,276899.0,3622.0,1000.0,
crane1-3,5,686.0,275399.0,3622.0,1000.0,
crane1-3,5,687.0,273899.0,3622.0,1000.0,
crane1-3,5,688.0,273399.0,3622.0,1000.0,
crane1-3,5,689.0,273399.0,3622.0,1000.0,
crane1-3,5,690.0,273399.0,3622.0,1000.0,
crane1-3,5,691.0,273399.0,3622.0,1000.0,
crane1-3,5,692.0,273399.0,3622.0,1000.0,
crane1-3,5,693.0,273399.0,3622.0,1000.0,
crane1-3,5,694.0,273399.0,3622.0,1000.0,
crane1-3,5,695.0,273399.0,3622.0,1000.0,
crane1-3,5,696.0,273399.0,3622.0,1000.0,
crane1-3,5,697.0,273399.0,3622.0,1000.0,
crane1-3,5,698.0,273399.0,3622.0,1000.0,
crane1-3,5,699.0,273399.0,3622.0,1000.0,
crane1-3,5,700.0,273399.0,3622.0,1000.0,
crane1-3,5,701.0,273399.0,3622.0,1000.0,
crane1-3,5,702.0,273399.0,3622.0,1000.0,
crane1-3,5,703.0,273399.0,3622.0,1000.0,
crane1-3,5,704.0,273399.0,3622.0,1000.0,
crane1-3,5,705.0,273399.0,3622.0,1000.0,
crane1-3,5,706.0,273399.0,3622.0,1000.0,
crane1-3,5,707.0,273399.0,3622.0,1000.0,
crane1-3,5,708.0,273399.0,3622.0,1000.0,
crane1-3,5,709.0,273399.0,3622.0,1000.0,
crane1-3,5,710.0,273399.0,3622.0,1000.0,
crane1-3,5,711.0,273399.0,3622.0,1000.0,
crane1-3,5,712.0,273399.0,3622.0,1000.0,
crane1-3,5,713.0,273399.0,3622.0,1000.0,
crane1-3,5,714.0,273399.0,3622.0,1000.0,
crane1-3,5,715.0,273399.0,3622.0,1000.0,
crane1-3,5,716.0,273399.0,3622.0,1000.0,
crane1-3,5,717.0,273399.0,3622.0,1000.0,
crane1-3,5,718.0,273399.0,3622.0,1000.0,
crane1-3,5,719.0,273399.0,3622.0,1000.0,
crane1-3,5,720.0,273399.0,3622.0,1000.0,
crane1-3,5,721.0,273399.0,3622.0,1000.0,
crane1-3,5,722.0,273399.0,3622.0,1000.0,
crane1-3,5,723.0,273399.0,3622.0,1000.0,
crane1-3,5,724.0,273399.0,3622.0,1000.0,
crane1-3,5,725.0,273399.0,3622.0,1000.0,
crane1-3,5,726.0,273399.0,3622.0,1000.0,
crane1-3,5,727.0,273399.0,3622.0,1000.0,
crane1-3,5,728.0,273399.0,3622.0,1000.0,
crane1-3,5,729.0,273399.0,3622.0,1000.0,
crane1-3,5,730.0,273399.0,3622.0,1000.0,
crane1-3,5,731.0,273399.0,3622.0,1000.0,
crane1-3,5,732.0,273399.0,3622.0,1000.0,
crane1-3,5,733.0,273399.0,3622.0,1000.0,
crane1-3,5,734.0,273399.0,3622.0,1000.0,
crane1-3,5,735.0,273399.0,3622.0,1000.0,
crane1-3,5,736.0,273399.0,3622.0,1000.0,
crane1-3,5,737.0,273399.0,3622.0,1000.0,
crane1-3,5,738.0,273399.0,3622.0,1000.0,
crane1-3,5,739.0,273399.0,3622.0,1000.0,
crane1-3,5,740.0,273399.0,3622.0,1000.0,
crane1-3,5,741.0,273399.0,3622.0,1000.0,
crane1-3,5,742.0,273399.0,3622.0,1000.0,
crane1-3,5,743.0,273399.0,3622.0,1000.0,
crane1-3,5,744.0,273399.0,3622.0,1000.0,
crane1-3,5,745.0,273399.0,3622.0,1000.0,
crane1-3,5,746.0,273399.0,3622.0,1000.0,
crane1-3,5,747.0,273399.0,3622.0,1000.0,
crane1-3,5,748.0,273399.0,3622.0,1000.0,
crane1-3,5,749.0,273399.0,3622.0,1000.0,
crane1-3,5,750.0,273399.0,3622.0,1000.0,
crane1-3,5,751.0,273399.0,3622.0,1000.0,
crane1-3,5,752.0,273399.0,3622.0,1000.0,
crane1-3,5,753.0,273399.0,3622.0,1000.0,
crane1-3,5,754.0,273399.0,3622.0,1000.0,
crane1-3,5,755.0,273399.0,3622.0,1000.0,
crane1-3,5,756.0,273399.0,3622.0,1000.0,
crane1-3,5,757.0,273399.0,3622.0,1000.0,
crane1-3,5,758.0,273399.0,3622.0,1000.0,
crane1-3,5,759.0,273399.0,3622.0,1000.0,
crane1-3,5,760.0,273399.0,3622.0,1000.0,
crane1-3,5,761.0,273399.0,3622.0,1000.0,
crane1-3,5,762.0,273399.0,3622.0,1000.0,
crane1-3,5,763.0,273399.0,3622.0,1000.0,
crane1-3,5,764.0,273399.0,3622.0,1000.0,
crane1-3,5,765.0,273399.0,3622.0,1000.0,
crane1-3,5,766.0,273399.0,3622.0,1000.0,
crane1-3,5,767.0,273399.0,3622.0,1000.0,
crane1-3,5,768.0,273399.0,3622.0,1000.0,
crane1-3,5,769.0,271899.0,3622.0,1000.0,
crane1-3,5,770.0,270399.0,3622.0,1000.0,
crane1-3,5,771.0,268899.0,3622.0,1000.0,
crane1-3,5,772.0,267399.0,3622.0,1000.0,
crane1-3,5,773.0,265899.0,3622.0,1000.0,
crane1-3,5,774.0,264399.0,3622.0,1000.0,
crane1-3,5,775.0,262899.0,3622.0,1000.0,
crane1-3,5,776.0,261399.0,3622.0,1000.0,
crane1-3,5,777.0,259899.0,3622.0,1000.0,
crane1-3,5,778.0,258399.0,3622.0,1000.0,
crane1-3,5,779.0,256899.0,3622.0,1000.0,
crane1-3,5,780.0,255399.0,3622.0,1000.0,
crane1-3,5,781.0,253899.0,3622.0,1000.0,
crane1-3,5,782.0,252399.0,3622.0,1000.0,
crane1-3,5,783.0,250899.0,3622.0,1000.0,
crane1-3,5,784.0,249399.0,3622.0,1000.0,
crane1-3,5,785.0,247899.0,3622.0,1000.0,
crane1-3,5,786.0,247399.0,3622.0,1000.0,
crane1-3,5,787.0,247399.0,3622.0,1000.0,
crane1-3,5,788.0,247399.0,3622.0,1000.0,
crane1-3,5,789.0,247399.0,3622.0,1000.0,
crane1-3,5,790.0,247399.0,3622.0,1000.0,
crane1-3,5,791.0,247399.0,3622.0,1000.0,
crane1-3,5,792.0,247399.0,3622.0,1000.0,
crane1-3,5,793.0,247399.0,3622.0,1000.0,
crane1-3,5,794.0,247399.0,3622.0,1000.0,
crane1-3,5,795.0,247399.0,3622.0,1000.0,
crane1-3,5,796.0,247399.0,3622.0,1000.0,
crane1-3,5,797.0,247399.0,3622.0,1000.0,
crane1-3,5,798.0,247399.0,3622.0,1000.0,
crane1-3,5,799.0,247399.0,3622.0,1000.0,
crane1-3,5,800.0,247399.0,3622.0,1000.0,
crane1-3,5,801.0,247399.0,3622.0,1000.0,
crane1-3,5,802.0,247399.0,3622.0,1000.0,
crane1-3,5,803.0,247399.0,3622.0,1000.0,
crane1-3,5,804.0,247399.0,3622.0,1000.0,
crane1-3,5,805.0,247399.0,3622.0,1000.0,
crane1-3,5,806.0,247399.0,3622.0,1000.0,
crane1-3,5,807.0,247399.0,3622.0,1000.0,
crane1-3,5,808.0,247399.0,3622.0,1000.0,
crane1-3,5,809.0,247399.0,3622.0,1000.0,
crane1-3,5,810.0,247399.0,3622.0,1000.0,
crane1-3,5,811.0,247399.0,3622.0,1000.0,
crane1-3,5,812.0,247399.0,3622.0,1000.0,
crane1-3,5,813.0,247399.0,3622.0,1000.0,
crane1-3,5,814.0,247399.0,3622.0,1000.0,
crane1-3,5,815.0,247399.0,3622.0,1000.0,
crane1-3,5,816.0,247399.0,3622.0,1000.0,
crane1-3,5,817.0,247399.0,3622.0,1000.0,
crane1-3,5,818.0,247399.0,3622.0,1000.0,
crane1-3,5,819.0,247399.0,3622.0,1000.0,
crane1-3,5,820.0,247399.0,3622.0,1000.0,
crane1-3,5,821.0,247399.0,3622.0,1000.0,
crane1-3,5,822.0,247399.0,3622.0,1000.0,
crane1-3,5,823.0,247399.0,3622.0,1000.0,
crane1-3,5,824.0,247399.0,3622.0,1000.0,
crane1-3,5,825.0,247399.0,3622.0,1000.0,
crane1-3,5,826.0,247399.0,3622.0,1000.0,
crane1-3,5,827.0,247399.0,3622.0,1000.0,
crane1-3,5,828.0,247399.0,3622.0,1000.0,
crane1-3,5,829.0,247399.0,3622.0,1000.0,
crane1-3,5,830.0,247399.0,3622.0,1000.0,
crane1-3,5,831.0,247399.0,3622.0,1000.0,
crane1-3,5,832.0,247399.0,3622.0,1000.0,
crane1-3,5,833.0,247399.0,3622.0,1000.0,
crane1-3,5,834.0,247399.0,3622.0,1000.0,
crane1-3,5,835.0,247399.0,3622.0,1000.0,
crane1-3,5,836.0,247399.0,3622.0,1000.0,
crane1-3,5,837.0,245899.0,3622.0,1000.0,
crane1-3,5,838.0,244399.0,3622.0,1000.0,
crane1-3,5,839.0,242899.0,3622.0,1000.0,
crane1-3,5,840.0,241399.0,3622.0,1000.0,
crane1-3,5,841.0,239899.0,3622.0,1000.0,
crane1-3,5,842.0,238399.0,3622.0,1000.0,
crane1-3,5,843.0,236899.0,3622.0,1000.0,
crane1-3,5,844.0,235399.0,3622.0,1000.0,
crane1-3,5,845.0,233899.0,3622.0,1000.0,
crane1-3,5,846.0,232399.0,3622.0,1000.0,
crane1-3,5,847.0,230899.0,3622.0,1000.0,
crane1-3,5,848.0,229399.0,3622.0,1000.0,
crane1-3,5,849.0,227899.0,3622.0,1000.0,
crane1-3,5,850.0,226399.0,3622.0,1000.0,
crane1-3,5,851.0,224899.0,3622.0,1000.0,
crane1-3,5,852.0,223399.0,3622.0,1000.0,
crane1-3,5,853.0,221899.0,3622.0,1000.0,
crane1-3,5,854.0,220399.0,3622.0,1000.0,
crane1-3,5,855.0,219399.0,3622.0,1000.0,
crane1-3,5,856.0,219399.0,3622.0,1100.0,
crane1-3,5,857.0,219399.0,3622.0,1200.0,
crane1-3,5,858.0,219399.0,3622.0,1300.0,
crane1-3,5,859.0,219399.0,3622.0,1400.0,
crane1-3,5,860.0,219399.0,3622.0,1500.0,
crane1-3,5,861.0,219399.0,3622.0,1600.0,
crane1-3,5,862.0,219399.0,3622.0,1700.0,
crane1-3,5,863.0,219399.0,3622.0,1800.0,
crane1-3,5,864.0,219399.0,3622.0,1900.0,
crane1-3,5,865.0,219399.0,3622.0,2000.0,
crane1-3,5,866.0,219399.0,3622.0,2100.0,
crane1-3,5,867.0,219399.0,3622.0,2200.0,
crane1-3,5,868.0,219399.0,3622.0,2300.0,
crane1-3,5,869.0,219399.0,3622.0,2400.0,
crane1-3,5,870.0,219399.0,3622.0,2500.0,
crane1-3,5,871.0,219399.0,3622.0,2600.0,
crane1-3,5,872.0,219399.0,3622.0,2700.0,
crane1-3,5,873.0,219399.0,3622.0,2800.0,
crane1-3,5,874.0,219399.0,3622.0,2900.0,
crane1-3,5,875.0,219399.0,3622.0,3000.0,
crane1-3,5,876.0,219399.0,3622.0,3100.0,
crane1-3,5,877.0,219399.0,3622.0,3200.0,
crane1-3,5,878.0,219399.0,3622.0,3300.0,
crane1-3,5,879.0,219399.0,3622.0,3400.0,
crane1-3,5,880.0,219399.0,3622.0,3500.0,
crane1-3,5,881.0,219399.0,3622.0,3600.0,
crane1-3,5,882.0,219399.0,3622.0,3700.0,
crane1-3,5,883.0,219399.0,3622.0,3800.0,
crane1-3,5,884.0,219399.0,3622.0,3900.0,
crane1-3,5,885.0,219399.0,3622.0,4000.0,
crane1-3,5,886.0,219399.0,3622.0,4100.0,
crane1-3,5,887.0,219399.0,3622.0,4200.0,
crane1-3,5,888.0,219399.0,3622.0,4300.0,
crane1-3,5,889.0,219399.0,3622.0,4400.0,
crane1-3,5,890.0,219399.0,3622.0,4500.0,
crane1-3,5,891.0,219399.0,3622.0,4600.0,
crane1-3,5,892.0,219399.0,3622.0,4700.0,
crane1-3,5,893.0,219399.0,3622.0,4800.0,
crane1-3,5,894.0,219399.0,3622.0,4900.0,
crane1-3,5,895.0,219399.0,3622.0,5000.0,
crane1-3,5,896.0,219399.0,3622.0,5100.0,
crane1-3,5,897.0,219399.0,3622.0,5200.0,
crane1-3,5,898.0,219399.0,3622.0,5300.0,
crane1-3,5,899.0,219399.0,3622.0,5400.0,
crane1-3,5,900.0,219399.0,3622.0,5500.0,
crane1-3,5,901.0,219399.0,3622.0,5600.0,
crane1-3,5,902.0,219399.0,3622.0,5700.0,
crane1-3,5,903.0,219399.0,3622.0,5800.0,
crane1-3,5,904.0,219399.0,3622.0,5900.0,
crane1-3,5,905.0,219399.0,3622.0,6000.0,
crane1-3,5,906.0,220899.0,3822.0,5900.0,
crane1-3,5,907.0,222399.0,4022.0,5800.0,
crane1-3,5,908.0,223899.0,4222.0,5700.0,
crane1-3,5,909.0,225399.0,4422.0,5600.0,
crane1-3,5,910.0,226899.0,4622.0,5500.0,
crane1-3,5,911.0,228399.0,4622.0,5400.0,
crane1-3,5,912.0,229899.0,4622.0,5300.0,
crane1-3,5,913.0,231399.0,4622.0,5200.0,
crane1-3,5,914.0,232899.0,4622.0,5100.0,
crane1-3,5,915.0,234399.0,4622.0,5000.0,
crane1-3,5,916.0,235899.0,4622.0,4900.0,
crane1-3,5,917.0,237399.0,4622.0,4800.0,
crane1-3,5,918.0,238899.0,4622.0,4700.0,
crane1-3,5,919.0,240399.0,4622.0,4600.0,
crane1-3,5,920.0,241899.0,4622.0,4500.0,
crane1-3,5,921.0,243399.0,4622.0,4400.0,
crane1-3,5,922.0,244899.0,4622.0,4300.0,
crane1-3,5,923.0,246399.0,4622.0,4200.0,
crane1-3,5,924.0,247899.0,4622.0,4100.0,
crane1-3,5,925.0,249399.0,4622.0,4000.0,
crane1-3,5,926.0,249399.0,4622.0,3900.0,
crane1-3,5,927.0,249399.0,4622.0,3800.0,
crane1-3,5,928.0,249399.0,4622.0,3700.0,
crane1-3,5,929.0,249399.0,4622.0,3600.0,
crane1-3,5,930.0,249399.0,4622.0,3500.0,
crane1-3,5,931.0,249399.0,4622.0,3400.0,
crane1-3,5,932.0,249399.0,4622.0,3300.0,
crane1-3,5,933.0,249399.0,4622.0,3200.0,
crane1-3,5,934.0,249399.0,4622.0,3100.0,
crane1-3,5,935.0,249399.0,4622.0,3000.0,
crane1-3,5,936.0,249399.0,4622.0,2900.0,
crane1-3,5,937.0,249399.0,4622.0,2800.0,
crane1-3,5,938.0,249399.0,4622.0,2700.0,
crane1-3,5,939.0,249399.0,4622.0,2600.0,
crane1-3,5,940.0,249399.0,4622.0,2500.0,
crane1-3,5,941.0,249399.0,4622.0,2400.0,
crane1-3,5,942.0,249399.0,4622.0,2300.0,
crane1-3,5,943.0,249399.0,4622.0,2200.0,
crane1-3,5,944.0,249399.0,4622.0,2100.0,
crane1-3,5,945.0,249399.0,4622.0,2000.0,
crane1-3,5,946.0,249399.0,4622.0,1900.0,
crane1-3,5,947.0,249399.0,4622.0,1800.0,
crane1-3,5,948.0,249399.0,4622.0,1700.0,
crane1-3,5,949.0,249399.0,4622.0,1600.0,
crane1-3,5,950.0,249399.0,4622.0,1500.0,
crane1-3,5,951.0,249399.0,4622.0,1400.0,
crane1-3,5,952.0,249399.0,4622.0,1300.0,
crane1-3,5,953.0,249399.0,4622.0,1200.0,
crane1-3,5,954.0,249399.0,4622.0,1100.0,
crane1-3,5,955.0,249399.0,4622.0,1000.0,
crane1-3,5,956.0,249399.0,4622.0,1100.0,
crane1-3,5,957.0,249399.0,4622.0,1200.0,
crane1-3,5,958.0,249399.0,4622.0,1300.0,
crane1-3,5,959.0,249399.0,4622.0,1400.0,
crane1-3,5,960.0,249399.0,4622.0,1500.0,
crane1-3,5,961.0,249399.0,4622.0,1600.0,
crane1-3,5,962.0,249399.0,4622.0,1700.0,
crane1-3,5,963.0,249399.0,4622.0,1800.0,
crane1-3,5,964.0,249399.0,4622.0,1900.0,
crane1-3,5,965.0,249399.0,4622.0,2000.0,
crane1-3,5,966.0,249399.0,4622.0,2100.0,
crane1-3,5,967.0,249399.0,4622.0,2200.0,
crane1-3,5,968.0,249399.0,4622.0,2300.0,
crane1-3,5,969.0,249399.0,4622.0,2400.0,
crane1-3,5,970.0,249399.0,4622.0,2500.0,
crane1-3,5,971.0,249399.0,4622.0,2600.0,
crane1-3,5,972.0,249399.0,4622.0,2700.0,
crane1-3,5,973.0,249399.0,4622.0,2800.0,
crane1-3,5,974.0,249399.0,4622.0,2900.0,
crane1-3,5,975.0,249399.0,4622.0,3000.0,
crane1-3,5,976.0,249399.0,4622.0,3100.0,
crane1-3,5,977.0,249399.0,4622.0,3200.0,
crane1-3,5,978.0,249399.0,4622.0,3300.0,
crane1-3,5,979.0,249399.0,4622.0,3400.0,
crane1-3,5,980.0,249399.0,4622.0,3500.0,
crane1-3,5,981.0,249399.0,4622.0,3600.0,
crane1-3,5,982.0,249399.0,4622.0,3700.0,
crane1-3,5,983.0,249399.0,4622.0,3800.0,
crane1-3,5,984.0,249399.0,4622.0,3900.0,
crane1-3,5,985.0,249399.0,4622.0,4000.0,
crane1-3,5,986.0,249399.0,4622.0,4100.0,
crane1-3,5,987.0,249399.0,4622.0,4200.0,
crane1-3,5,988.0,249399.0,4622.0,4300.0,
crane1-3,5,989.0,249399.0,4622.0,4400.0,
crane1-3,5,990.0,249399.0,4622.0,4500.0,
crane1-3,5,991.0,249399.0,4622.0,4600.0,
crane1-3,5,992.0,249399.0,4622.0,4700.0,
